Dátum,Pozíció,*,5*,4*,3*,2*,1*,Élesítve,Letöltések,Ver
2016-11-22,22,"3,2",3 385,1 591,751,547,2 809,2016. november 21., 500 000 – 1 000 000 , 4.5.12  
