Dátum,Pozíció,*,5*,4*,3*,2*,1*,Élesítve,Letöltések,Ver
2016-11-22,57,"4,5",42 574,15 038,2 996,861,1 238,2016. július 18., 1 000 000 – 5 000 000 , 1.7.5  
