Dátum,Pozíció,*,5*,4*,3*,2*,1*,Élesítve,Letöltések,Ver
2016-11-22,51,"4,0",3 662,1 714,637,304,792,2016. szeptember 27., 100 000 – 500 000 , 1.2.26  
