Dátum,Pozíció,*,5*,4*,3*,2*,1*,Élesítve,Letöltések,Ver
2016-11-22,47,"4,2",13 543,4 167,1 738,662,1 704,2016. november 20., 1 000 000 – 5 000 000 ,
