Dátum,Pozíció,*,5*,4*,3*,2*,1*,Élesítve,Letöltések,Ver
2016-11-22,17,"4,2",35 013,12 297,4 630,1 609,4 739,2016. október 27., 1 000 000 – 5 000 000 , 7.91  
