Dátum,Pozíció,*,5*,4*,3*,2*,1*,Élesítve,Letöltések,Ver
2016-11-22,50,"4,1",9 017,5 848,1 780,607,1 122,2014. augusztus 25., 1 000 000 – 5 000 000 ,  Eszköztől függ 
