Dátum,Pozíció,*,5*,4*,3*,2*,1*,Élesítve,Letöltések,Ver
2016-11-22,26,"4,6",68 471,18 816,3 894,1 410,2 452,2016. november 15., 1 000 000 – 5 000 000 ,  Eszköztől függ 
