Dátum,Pozíció,*,5*,4*,3*,2*,1*,Élesítve,Letöltések,Ver
2016-11-22,34,"4,1",4 784,1 807,638,253,1 039,2016. október 24., 500 000 – 1 000 000 , 4.2.3  
