Dátum,Pozíció,*,5*,4*,3*,2*,1*,Élesítve,Letöltések,Ver
2016-11-22,45,"4,4",11 963,5 027,1 226,480,793,2016. november 7., 500 000 – 1 000 000 ,  Eszköztől függ 
