Dátum,Pozíció,*,5*,4*,3*,2*,1*,Élesítve,Letöltések,Ver
2016-11-22,4,"4,1",47 025,10 715,5 325,2 587,10 725,2016. november 7., 1 000 000 – 5 000 000 , 2.3.7  
