Dátum,Pozíció,*,5*,4*,3*,2*,1*,Élesítve,Letöltések,Ver
2016-11-22,42,"4,3",11 377,4 839,1 401,585,895,2016. október 26., 1 000 000 – 5 000 000 , 5.06  
